time_debut,time_fin,n_stations,stations,n_picks,probabilite_max
2014-03-11T00:34:57.749900,2014-03-11T00:34:59.940000,5,"BAM,CPM,GBM,IA2,LAM",5,0.9999698996543884
2014-03-11T00:35:23.449900,2014-03-11T00:35:24.120000,4,"BAM,CPM,GBM,IA2",4,0.9999998211860657
2014-03-11T04:04:37.169900,2014-03-11T04:04:38.130000,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-11T05:03:11.959900,2014-03-11T05:03:12.760000,5,"BAM,CPM,GBM,IA2,LAM",5,0.9998204112052917
2014-03-11T05:03:23.080000,2014-03-11T05:03:23.939900,5,"BAM,CPM,GBM,IA2,SAM",5,0.9999998211860657
2014-03-11T06:46:46.249900,2014-03-11T06:46:47.050000,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-11T07:33:48.580000,2014-03-11T07:33:49.980000,4,"BAM,GBM,LAM,SAM",4,1.0
2014-03-11T08:46:53.970000,2014-03-11T08:46:55.579900,4,"BAM,IA2,LAM,SAM",4,0.9998503923416138
2014-03-11T09:02:35.939900,2014-03-11T09:02:36.679900,5,"BAM,CPM,GBM,IA2,SAM",5,1.0
2014-03-11T19:52:49.990000,2014-03-11T19:52:51.759900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-11T20:50:22.770000,2014-03-11T20:50:23.629900,5,"BAM,CPM,IA2,LAM,MLM",5,1.0
2014-03-11T20:50:38.980000,2014-03-11T20:50:39.930000,5,"BAM,CPM,IA2,LAM,SAM",5,1.0
2014-03-11T23:36:33.770000,2014-03-11T23:36:34.770000,4,"BAM,IA2,LAM,SAM",4,0.9972498416900635
2014-03-12T08:22:10.649900,2014-03-12T08:22:11.610000,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-12T19:57:30.579900,2014-03-12T19:57:36.149900,4,"BAM,CPM,GBM,MLM",4,0.9999974370002747
2014-03-12T20:04:19.180000,2014-03-12T20:04:24.089900,4,"CPM,GBM,MLM,SAM",4,0.9996991157531738
2014-03-13T06:13:47.039900,2014-03-13T06:13:47.810000,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-13T11:59:02.019900,2014-03-13T11:59:07.889900,4,"BAM,CPM,GBM,MLM",4,0.991255521774292
2014-03-13T13:44:24.659900,2014-03-13T13:44:26.089900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-13T21:02:59.629900,2014-03-13T21:03:02.860000,4,"BAM,GBM,IA2,SAM",4,0.9999960660934448
2014-03-13T22:05:46.420000,2014-03-13T22:05:48.630000,4,"BAM,GBM,IA2,SAM",4,1.0
2014-03-13T22:29:02.989900,2014-03-13T22:29:04.349900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-13T22:48:35.960000,2014-03-13T22:48:41.100000,4,"BAM,GBM,IA2,LAM",5,0.999975323677063
2014-03-13T23:46:53.549900,2014-03-13T23:46:59.179900,4,"BAM,CPM,GBM,IA2",5,0.9998091459274292
2014-03-14T00:09:24.070000,2014-03-14T00:09:25.749900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-14T00:12:44.740000,2014-03-14T00:12:46.099900,5,"BAM,CPM,GBM,IA2,LAM",5,1.0
2014-03-14T00:16:00.300000,2014-03-14T00:16:02.349900,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,1.0
2014-03-14T02:56:04.189900,2014-03-14T02:56:06.510000,6,"BAM,CPM,GBM,IA2,MLM,SAM",6,1.0
2014-03-14T02:56:22.849900,2014-03-14T02:56:23.829900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-14T03:25:52.169900,2014-03-14T03:25:53.670000,4,"BAM,CPM,GBM,IA2",4,0.9999696612358093
2014-03-14T05:29:08.550000,2014-03-14T05:29:09.040000,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,1.0
2014-03-14T05:29:24.899900,2014-03-14T05:29:25.709900,5,"BAM,CPM,GBM,IA2,LAM",5,1.0
2014-03-14T07:19:42.389900,2014-03-14T07:19:46.949900,4,"BAM,CPM,GBM,IA2",5,0.9998357892036438
2014-03-14T08:34:15.899900,2014-03-14T08:34:17.260000,5,"BAM,GBM,IA2,LAM,SAM",5,0.9999966621398926
2014-03-14T10:15:01.730000,2014-03-14T10:15:03.130000,4,"BAM,GBM,IA2,LAM",4,0.9999967813491821
2014-03-14T11:55:59.959900,2014-03-14T11:56:05.099900,4,"BAM,CPM,GBM,MLM",4,0.9998956322669983
2014-03-14T14:14:08.249900,2014-03-14T14:14:13.180000,4,"BAM,GBM,IA2,LAM",5,1.0
2014-03-14T16:07:51.809900,2014-03-14T16:07:53.679900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-14T17:25:22.819900,2014-03-14T17:25:24.290000,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-14T17:34:32.309900,2014-03-14T17:34:33.360000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-14T17:38:21.489900,2014-03-14T17:38:22.129900,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-14T17:46:23.370000,2014-03-14T17:46:25.339900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-14T17:49:05.139900,2014-03-14T17:49:06.270000,5,"BAM,CPM,GBM,IA2,SAM",5,1.0
2014-03-14T17:55:40.380000,2014-03-14T17:55:41.670000,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-14T18:00:25.499900,2014-03-14T18:00:26.729900,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,1.0
2014-03-14T19:29:08.929900,2014-03-14T19:29:09.950000,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-14T19:47:34.979900,2014-03-14T19:47:39.089900,4,"BAM,CPM,GBM,LAM",4,1.0
2014-03-14T19:55:02.089900,2014-03-14T19:55:02.979900,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-14T22:24:22.489900,2014-03-14T22:24:24.490000,4,"BAM,GBM,IA2,LAM",4,0.9999986290931702
2014-03-14T22:48:40.890000,2014-03-14T22:48:42.090000,4,"BAM,GBM,LAM,SAM",4,1.0
2014-03-14T23:31:35.220000,2014-03-14T23:31:38.479900,6,"BAM,GBM,IA2,LAM,MLM,SAM",6,0.9999997615814209
2014-03-14T23:36:56.100000,2014-03-14T23:37:00.299900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",8,1.0
2014-03-14T23:49:27.590000,2014-03-14T23:49:31.380000,5,"BAM,GBM,IA2,LAM,SAM",5,0.999964714050293
2014-03-15T01:13:42.190000,2014-03-15T01:13:47.989900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",8,1.0
2014-03-15T01:20:58.310000,2014-03-15T01:20:59.490000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-15T01:31:15.960000,2014-03-15T01:31:17.799900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-15T02:14:18.360000,2014-03-15T02:14:19.610000,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-15T02:34:13.549900,2014-03-15T02:34:14.989900,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-15T02:41:07.509900,2014-03-15T02:41:09.469900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-15T02:49:46.780000,2014-03-15T02:49:48.129900,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-15T03:05:20.949900,2014-03-15T03:05:23.029900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-15T03:05:42.260000,2014-03-15T03:05:47.930000,5,"BAM,GBM,IA2,LAM,SAM",7,0.9999984502792358
2014-03-15T03:20:37.450000,2014-03-15T03:20:38.899900,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-15T03:34:44.769900,2014-03-15T03:34:46.559900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-15T03:57:33.530000,2014-03-15T03:57:41.639900,4,"BAM,GBM,LAM,SAM",4,0.9995628595352173
2014-03-15T04:08:22.949900,2014-03-15T04:08:24.240000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-15T07:21:28.419900,2014-03-15T07:21:29.969900,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,0.9981446266174316
2014-03-15T14:51:11.349900,2014-03-15T14:51:12.419900,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,1.0
2014-03-15T14:51:28.819900,2014-03-15T14:51:29.760000,4,"BAM,CPM,GBM,LAM",4,0.9999850988388062
2014-03-15T15:47:54.359900,2014-03-15T15:47:56.010000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-15T16:05:39.920000,2014-03-15T16:05:41.969900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-15T16:17:12.770000,2014-03-15T16:17:13.940000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-15T16:22:21.249900,2014-03-15T16:22:22.939900,4,"BAM,CPM,GBM,IA2",4,1.0
2014-03-15T17:11:58.010000,2014-03-15T17:12:00.279900,5,"BAM,CPM,GBM,IA2,LAM",5,1.0
2014-03-15T17:25:28.179900,2014-03-15T17:25:35.029900,5,"BAM,CPM,GBM,IA2,SAM",5,1.0
2014-03-15T17:41:51.829900,2014-03-15T17:41:56.840000,4,"BAM,CPM,GBM,IA2",4,0.9999925494194031
2014-03-15T18:24:48.989900,2014-03-15T18:24:50.870000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-15T18:48:27.690000,2014-03-15T18:48:30.769900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-15T19:38:22.299900,2014-03-15T19:38:30.299900,4,"BAM,CPM,GBM,SAM",4,0.999995768070221
2014-03-15T19:54:41.550000,2014-03-15T19:54:42.430000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-15T20:05:34.309900,2014-03-15T20:05:39.969900,6,"BAM,CPM,GBM,IA2,LAM,SAM",7,1.0
2014-03-15T21:00:48.060000,2014-03-15T21:00:49.480000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-15T21:07:10.960000,2014-03-15T21:07:11.520000,4,"BAM,GBM,LAM,SAM",4,1.0
2014-03-15T21:54:02.230000,2014-03-15T21:54:04.120000,4,"BAM,GBM,LAM,SAM",4,1.0
2014-03-15T22:13:15.120000,2014-03-15T22:13:16.280000,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-15T22:35:56.550000,2014-03-15T22:36:01.960000,5,"BAM,GBM,IA2,LAM,SAM",9,0.9999997019767761
2014-03-15T22:37:43.009900,2014-03-15T22:37:44.790000,5,"BAM,GBM,IA2,LAM,SAM",5,0.9999999403953552
2014-03-15T22:42:48.620000,2014-03-15T22:42:49.980000,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-15T22:44:25.180000,2014-03-15T22:44:27.339900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-15T22:48:25.470000,2014-03-15T22:48:25.970000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-15T22:51:13.970000,2014-03-15T22:51:18.370000,4,"BAM,GBM,IA2,LAM",6,0.9999867081642151
2014-03-15T22:52:15.049900,2014-03-15T22:52:16.280000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-15T22:54:02.120000,2014-03-15T22:54:03.290000,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-15T22:56:59.040000,2014-03-15T22:57:04.700000,5,"BAM,GBM,IA2,LAM,SAM",8,0.9999998211860657
2014-03-15T23:00:38.900000,2014-03-15T23:00:39.340000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-15T23:14:24.480000,2014-03-15T23:14:25.520000,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-15T23:26:47.009900,2014-03-15T23:26:48.029900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-15T23:40:11.079900,2014-03-15T23:40:18.200000,5,"BAM,GBM,IA2,LAM,SAM",7,1.0
2014-03-15T23:43:43.870000,2014-03-15T23:43:45.409900,5,"BAM,CPM,GBM,LAM,SAM",5,1.0
2014-03-15T23:48:39.129900,2014-03-15T23:48:44.220000,5,"BAM,GBM,IA2,LAM,SAM",7,0.9999997019767761
2014-03-15T23:52:21.869900,2014-03-15T23:52:24.199900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-15T23:55:35.890000,2014-03-15T23:55:37.360000,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-16T00:01:47.770000,2014-03-16T00:01:49.130000,5,"BAM,GBM,IA2,LAM,SAM",5,0.9999884366989136
2014-03-16T00:12:03.050000,2014-03-16T00:12:08.879900,5,"BAM,GBM,IA2,LAM,SAM",8,0.9999994039535522
2014-03-16T00:25:37.769900,2014-03-16T00:25:38.599900,4,"BAM,CPM,GBM,IA2",4,1.0
2014-03-16T00:33:52.219900,2014-03-16T00:33:56.299900,6,"BAM,CPM,GBM,IA2,LAM,SAM",7,1.0
2014-03-16T00:40:50.559900,2014-03-16T00:40:51.220000,4,"BAM,GBM,IA2,SAM",4,1.0
2014-03-16T01:04:06.139900,2014-03-16T01:04:11.760000,4,"BAM,GBM,IA2,LAM",5,1.0
2014-03-16T01:10:04.959900,2014-03-16T01:10:05.520000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-16T01:11:33.099900,2014-03-16T01:11:37.340000,5,"BAM,CPM,GBM,IA2,SAM",7,0.9999985694885254
2014-03-16T01:18:22.430000,2014-03-16T01:18:24.069900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-16T01:20:41.249900,2014-03-16T01:20:42.539900,4,"BAM,GBM,IA2,LAM",4,0.9999998211860657
2014-03-16T01:38:33.089900,2014-03-16T01:38:34.580000,4,"BAM,GBM,LAM,SAM",4,1.0
2014-03-16T01:42:00.460000,2014-03-16T01:42:06.029900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",8,1.0
2014-03-16T01:43:36.230000,2014-03-16T01:43:39.690000,5,"BAM,GBM,IA2,LAM,SAM",5,0.9999939799308777
2014-03-16T01:43:59.120000,2014-03-16T01:44:00.819900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-16T01:50:15.150000,2014-03-16T01:50:16.389900,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-16T01:57:29.820000,2014-03-16T01:57:31.430000,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-16T02:03:43.010000,2014-03-16T02:03:45.419900,5,"CPM,GBM,IA2,LAM,SAM",5,1.0
2014-03-16T02:18:22.070000,2014-03-16T02:18:24.189900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-16T02:20:25.339900,2014-03-16T02:20:26.130000,4,"BAM,GBM,IA2,SAM",4,1.0
2014-03-16T02:21:07.639900,2014-03-16T02:21:08.670000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-16T02:25:39.530000,2014-03-16T02:25:41.449900,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,0.9999998807907104
2014-03-16T02:26:48.209900,2014-03-16T02:26:52.580000,4,"BAM,GBM,IA2,LAM",5,0.9999999403953552
2014-03-16T02:37:08.919900,2014-03-16T02:37:09.959900,4,"BAM,CPM,GBM,IA2",4,1.0
2014-03-16T02:38:27.679900,2014-03-16T02:38:29.179900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-16T02:47:17.750000,2014-03-16T02:47:18.730000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-16T03:05:27.530000,2014-03-16T03:05:29.479900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-16T03:05:54.349900,2014-03-16T03:05:56.729900,5,"BAM,CPM,GBM,IA2,LAM",5,1.0
2014-03-16T03:18:58.820000,2014-03-16T03:19:00.659900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-16T03:32:47.929900,2014-03-16T03:32:50.959900,4,"BAM,CPM,GBM,IA2",4,0.9999998211860657
2014-03-16T03:45:04.019900,2014-03-16T03:45:05.549900,4,"BAM,CPM,GBM,LAM",4,1.0
2014-03-16T03:47:19.720000,2014-03-16T03:47:25.769900,5,"BAM,CPM,GBM,IA2,LAM",7,1.0
2014-03-16T03:49:14.789900,2014-03-16T03:49:18.360000,4,"BAM,GBM,IA2,LAM",5,1.0
2014-03-16T04:15:39.400000,2014-03-16T04:15:40.210000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-16T04:20:53.219900,2014-03-16T04:20:55.900000,4,"BAM,GBM,IA2,LAM",4,0.9999997019767761
2014-03-16T04:27:37.719900,2014-03-16T04:27:39.940000,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-16T04:28:35.530000,2014-03-16T04:28:36.760000,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-16T04:29:08.140000,2014-03-16T04:29:10.099900,5,"BAM,CPM,GBM,IA2,LAM",5,1.0
2014-03-16T04:34:50.090000,2014-03-16T04:34:51.009900,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-16T04:39:06.870000,2014-03-16T04:39:10.389900,6,"BAM,GBM,IA2,LAM,MLM,SAM",6,1.0
2014-03-16T04:40:25.800000,2014-03-16T04:40:28.990000,5,"BAM,GBM,IA2,LAM,SAM",6,1.0
2014-03-16T05:22:31.999900,2014-03-16T05:22:32.729900,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-16T05:51:37.450000,2014-03-16T05:51:38.660000,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-16T06:19:12.510000,2014-03-16T06:19:13.269900,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-16T06:20:19.950000,2014-03-16T06:20:21.150000,4,"BAM,GBM,IA2,LAM",4,0.9999999403953552
2014-03-16T06:42:12.699900,2014-03-16T06:42:15.460000,5,"BAM,CPM,GBM,IA2,LAM",5,1.0
2014-03-16T07:37:43,2014-03-16T07:37:44.519900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-16T07:45:00.570000,2014-03-16T07:45:02.459900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-16T09:18:31.270000,2014-03-16T09:18:32.070000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-16T09:22:25.150000,2014-03-16T09:22:26.400000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-16T09:41:55.210000,2014-03-16T09:41:57,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-16T10:27:44.640000,2014-03-16T10:27:45.610000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-16T12:37:37.179900,2014-03-16T12:37:38.259900,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,1.0
2014-03-16T17:27:27.119900,2014-03-16T17:27:28.959900,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,1.0
2014-03-16T18:28:31.379900,2014-03-16T18:28:32.340000,4,"BAM,CPM,GBM,IA2",4,0.9999992847442627
2014-03-16T18:45:16.130000,2014-03-16T18:45:17.919900,4,"BAM,GBM,IA2,LAM",4,0.9999929666519165
2014-03-16T18:45:23.220000,2014-03-16T18:45:25.479900,5,"BAM,CPM,GBM,LAM,MLM",5,0.9999992847442627
2014-03-16T19:37:59.460000,2014-03-16T19:38:04.439900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",10,1.0
2014-03-16T23:21:44.130000,2014-03-16T23:21:49.169900,4,"GBM,IA2,LAM,SAM",5,0.999998152256012
2014-03-16T23:40:14.649900,2014-03-16T23:40:15.999900,5,"BAM,GBM,IA2,LAM,MLM",5,1.0
2014-03-17T04:16:11.069900,2014-03-17T04:16:11.850000,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-17T04:16:36.509900,2014-03-17T04:16:37.739900,6,"BAM,CPM,GBM,IA2,MLM,SAM",6,0.9999999403953552
2014-03-17T05:01:29.209900,2014-03-17T05:01:31.769900,4,"BAM,CPM,GBM,IA2",4,0.9999997615814209
2014-03-17T05:56:17.589900,2014-03-17T05:56:21.419900,4,"BAM,CPM,IA2,SAM",4,0.9999922513961792
2014-03-17T17:30:48.270000,2014-03-17T17:30:55.719900,5,"BAM,CPM,GBM,IA2,LAM",7,0.9999997615814209
2014-03-17T17:32:43.839900,2014-03-17T17:32:45.869900,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,1.0
2014-03-17T21:08:27.580000,2014-03-17T21:08:32.330000,4,"BAM,GBM,IA2,LAM",6,0.9999825954437256
2014-03-17T23:46:58.319900,2014-03-17T23:46:58.879900,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,0.9999998807907104
2014-03-17T23:47:09.510000,2014-03-17T23:47:09.949900,5,"BAM,CPM,GBM,IA2,LAM",5,1.0
2014-03-17T23:53:57.190000,2014-03-17T23:54:06.469900,4,"BAM,GBM,IA2,LAM",7,0.9999526143074036
2014-03-18T00:24:17.440000,2014-03-18T00:24:18.590000,4,"BAM,GBM,IA2,LAM",4,0.9998730421066284
2014-03-18T05:10:04.589900,2014-03-18T05:10:05.239900,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-18T05:14:06.680000,2014-03-18T05:14:08.599900,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-18T07:04:35.049900,2014-03-18T07:04:35.709900,4,"BAM,CPM,GBM,IA2",4,0.9999999403953552
2014-03-18T22:14:54.739900,2014-03-18T22:14:55.930000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-03-18T23:28:15.129900,2014-03-18T23:28:15.879900,5,"BAM,CPM,GBM,IA2,LAM",5,1.0
2014-03-19T05:57:34.490000,2014-03-19T05:57:36.520000,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,1.0
2014-03-19T08:54:18.750000,2014-03-19T08:54:28.480000,4,"IA2,LAM,MLM,SAM",7,0.9999879002571106
2014-03-19T09:41:12.170000,2014-03-19T09:41:21.110000,4,"IA2,LAM,MLM,SAM",5,0.9981945157051086
2014-03-19T10:03:55.209900,2014-03-19T10:04:03.930000,4,"BAM,CPM,LAM,MLM",6,0.9982279539108276
2014-03-19T10:30:07.949900,2014-03-19T10:30:16.190000,6,"BAM,CPM,GBM,IA2,LAM,SAM",10,1.0
2014-03-19T10:51:25.220000,2014-03-19T10:51:28.639900,4,"BAM,IA2,LAM,MLM",5,0.9931989908218384
2014-03-19T11:01:24.950000,2014-03-19T11:01:30.549900,4,"BAM,IA2,LAM,MLM",6,0.997780978679657
2014-03-19T11:09:08.820000,2014-03-19T11:09:15.030000,4,"BAM,CPM,IA2,LAM",5,0.9926556348800659
2014-03-19T11:17:52.890000,2014-03-19T11:18:02.249900,4,"CPM,IA2,LAM,MLM",5,0.9916821718215942
2014-03-19T11:41:28.310000,2014-03-19T11:41:34.760000,4,"BAM,GBM,IA2,LAM",6,0.9975430965423584
2014-03-19T11:55:06.660000,2014-03-19T11:55:16.069900,4,"BAM,IA2,LAM,MLM",6,0.9856539964675903
2014-03-19T15:00:49.759900,2014-03-19T15:00:55.359900,4,"BAM,CPM,GBM,MLM",4,0.9993963837623596
2014-03-19T15:55:32.979900,2014-03-19T15:55:34.289900,4,"BAM,CPM,GBM,LAM",4,0.9999996423721313
2014-03-19T20:10:45.790000,2014-03-19T20:10:52.319900,4,"BAM,CPM,GBM,IA2",4,0.9937840700149536
2014-03-20T00:55:36.729900,2014-03-20T00:55:37.209900,6,"BAM,CPM,IA2,LAM,MLM,SAM",6,0.9999806880950928
2014-03-20T00:55:48.379900,2014-03-20T00:55:50.899900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-20T06:57:05.549900,2014-03-20T06:57:06.869900,4,"BAM,CPM,GBM,IA2",4,0.9946482181549072
2014-03-20T18:48:59.840000,2014-03-20T18:49:04.829900,4,"BAM,CPM,IA2,SAM",4,0.9999999403953552
2014-03-22T15:04:21.139900,2014-03-22T15:04:22.859900,4,"BAM,CPM,GBM,IA2",4,1.0
2014-03-23T04:07:24.190000,2014-03-23T04:07:25.760000,5,"BAM,CPM,IA2,MLM,SAM",5,1.0
2014-03-23T14:32:19.859900,2014-03-23T14:32:21.259900,4,"BAM,CPM,GBM,IA2",4,1.0
2014-03-23T21:35:31.729900,2014-03-23T21:35:33.849900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-24T03:00:23.100000,2014-03-24T03:00:24.289900,5,"BAM,CPM,GBM,IA2,SAM",5,0.9999986886978149
2014-03-24T03:00:38.919900,2014-03-24T03:00:42.179900,5,"BAM,CPM,GBM,IA2,SAM",5,1.0
2014-03-24T18:00:20.920000,2014-03-24T18:00:26.059900,4,"GBM,IA2,LAM,MLM",4,0.985908031463623
2014-03-24T19:12:19.079900,2014-03-24T19:12:20.269900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-25T00:57:02.960000,2014-03-25T00:57:03.769900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-25T04:59:26.749900,2014-03-25T04:59:28.679900,5,"BAM,CPM,GBM,IA2,MLM",5,0.9999769330024719
2014-03-26T00:33:25.159900,2014-03-26T00:33:27.700000,4,"BAM,GBM,IA2,SAM",4,0.9932332038879395
2014-03-26T01:13:31.529900,2014-03-26T01:13:37.589900,4,"BAM,GBM,IA2,MLM",4,0.9998757839202881
2014-03-26T02:19:00.299900,2014-03-26T02:19:03.540000,4,"BAM,CPM,IA2,SAM",4,1.0
2014-03-26T16:52:24.850000,2014-03-26T16:52:29.240000,5,"CPM,GBM,IA2,LAM,MLM",5,0.9999173283576965
2014-03-26T18:20:33.789900,2014-03-26T18:20:34.619900,5,"BAM,CPM,GBM,IA2,LAM",5,0.9999940991401672
2014-03-26T19:02:58.240000,2014-03-26T19:03:02.429900,4,"CPM,GBM,IA2,MLM",4,0.9999817609786987
2014-03-26T19:22:34.459900,2014-03-26T19:22:36.779900,4,"BAM,CPM,IA2,MLM",4,0.9994347095489502
2014-03-26T20:18:48.089900,2014-03-26T20:18:53.099900,4,"GBM,IA2,MLM,SAM",5,0.9999999403953552
2014-03-26T20:31:31.430000,2014-03-26T20:31:35.049900,4,"BAM,GBM,IA2,SAM",4,0.9998718500137329
2014-03-27T16:03:09.779900,2014-03-27T16:03:10.849900,4,"BAM,CPM,GBM,IA2",4,0.9999966621398926
2014-03-27T22:09:39.909900,2014-03-27T22:09:41.919900,5,"CPM,GBM,IA2,MLM,SAM",5,1.0
2014-03-28T04:15:34.749900,2014-03-28T04:15:36.259900,5,"BAM,CPM,GBM,IA2,SAM",5,1.0
2014-03-28T08:30:32.929900,2014-03-28T08:30:38.049900,4,"BAM,CPM,GBM,IA2",5,1.0
2014-03-28T08:48:47.250000,2014-03-28T08:48:50.609900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,1.0
2014-03-28T09:15:17.300000,2014-03-28T09:15:18.899900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-03-28T09:26:04.410000,2014-03-28T09:26:06.180000,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-03-29T01:35:46.479900,2014-03-29T01:35:48.089900,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,1.0
2014-03-29T13:51:22.659900,2014-03-29T13:51:23.059900,4,"CPM,GBM,IA2,LAM",4,1.0
2014-03-29T17:51:01.799900,2014-03-29T17:51:03.730000,4,"BAM,GBM,IA2,MLM",4,0.9999837279319763
