time_debut,time_fin,n_stations,stations,n_picks,probabilite_max
2014-04-28T15:34:35.999900,2014-04-28T15:34:39.870000,4,"BAM,GBM,MLM,SAM",4,0.9947091341018677
2014-04-28T16:10:16.649900,2014-04-28T16:10:19.590000,4,"BAM,CPM,MLM,SAM",4,0.9475371837615967
2014-04-28T16:34:54.470000,2014-04-28T16:35:02.549900,4,"BAM,GBM,MLM,SAM",5,0.9980897903442383
2014-04-28T17:49:56.159900,2014-04-28T17:50:04.390000,5,"BAM,CPM,GBM,IA2,SAM",5,0.9768805503845215
2014-04-28T18:17:18.329900,2014-04-28T18:17:21.319900,4,"BAM,CPM,GBM,MLM",4,0.9675957560539246
2014-04-28T19:34:30.589900,2014-04-28T19:34:31.109900,4,"BAM,CPM,GBM,MLM",4,0.99106764793396
2014-04-28T19:34:44.520000,2014-04-28T19:34:45.210000,4,"CPM,IA2,LAM,SAM",4,0.9999973773956299
2014-04-28T23:10:26.680000,2014-04-28T23:10:28.629900,6,"BAM,GBM,IA2,LAM,MLM,SAM",6,1.0
2014-04-29T02:11:29.809900,2014-04-29T02:11:31.950000,4,"BAM,CPM,LAM,SAM",4,0.9202538728713989
2014-04-29T02:11:43.159900,2014-04-29T02:11:43.550000,4,"BAM,CPM,IA2,LAM",4,0.9999814629554749
2014-04-29T06:55:03.969900,2014-04-29T06:55:04.600000,4,"BAM,CPM,GBM,IA2",4,0.9996471405029297
2014-04-29T08:25:34.969900,2014-04-29T08:25:40.839900,4,"BAM,CPM,GBM,MLM",5,0.9571520090103149
2014-04-29T10:03:10.260000,2014-04-29T10:03:17.119900,4,"BAM,GBM,MLM,SAM",5,0.9932122230529785
2014-04-29T10:09:59.349900,2014-04-29T10:10:03.989900,4,"BAM,CPM,GBM,MLM",4,0.9939380884170532
2014-04-29T11:01:50.789900,2014-04-29T11:01:59.519900,4,"BAM,CPM,GBM,SAM",4,0.9903427362442017
2014-04-29T11:08:17,2014-04-29T11:08:22.919900,4,"BAM,GBM,MLM,SAM",4,0.9829323887825012
2014-04-29T11:58:30.370000,2014-04-29T11:58:36.370000,4,"BAM,IA2,MLM,SAM",4,0.9831244945526123
2014-04-29T18:06:56.139900,2014-04-29T18:07:03.819900,4,"BAM,GBM,IA2,SAM",4,0.9979596734046936
2014-04-29T18:32:55.010000,2014-04-29T18:33:00.580000,4,"BAM,GBM,IA2,SAM",4,0.9549102187156677
2014-04-29T18:41:48.499900,2014-04-29T18:41:51.679900,4,"CPM,GBM,IA2,MLM",4,0.992481529712677
2014-04-29T21:20:20.390000,2014-04-29T21:20:27.990000,4,"BAM,CPM,LAM,SAM",4,0.9862939715385437
2014-04-30T08:26:38.459900,2014-04-30T08:26:45.139900,4,"BAM,IA2,MLM,SAM",5,0.9991052746772766
2014-04-30T09:50:18.620000,2014-04-30T09:50:24.059900,4,"BAM,GBM,LAM,MLM",4,0.9928745031356812
2014-04-30T11:12:53.589900,2014-04-30T11:12:54.460000,4,"BAM,CPM,GBM,LAM",4,0.984466552734375
2014-04-30T12:15:26.369900,2014-04-30T12:15:32.330000,4,"BAM,GBM,MLM,SAM",4,0.9698212146759033
2014-04-30T22:39:17.549900,2014-04-30T22:39:22.210000,4,"BAM,CPM,IA2,SAM",4,0.9808192253112793
2014-05-01T06:12:58.230000,2014-05-01T06:13:07.329900,4,"BAM,CPM,IA2,SAM",4,0.9851905107498169
2014-05-01T22:42:41.850000,2014-05-01T22:42:43.289900,5,"BAM,GBM,IA2,LAM,SAM",5,1.0
2014-05-02T00:21:34.779900,2014-05-02T00:21:35.919900,4,"BAM,CPM,IA2,SAM",4,0.9999126195907593
2014-05-02T02:18:22.329900,2014-05-02T02:18:23.019900,4,"BAM,CPM,GBM,IA2",4,0.9999905228614807
2014-05-02T06:15:06.650000,2014-05-02T06:15:08.629900,5,"BAM,CPM,GBM,IA2,LAM",5,1.0
2014-05-02T08:56:24.089900,2014-05-02T08:56:34.030000,4,"BAM,GBM,MLM,SAM",4,0.9506845474243164
2014-05-02T10:30:45.569900,2014-05-02T10:30:48.989900,4,"BAM,CPM,GBM,MLM",4,0.9448469877243042
2014-05-02T10:39:31.290000,2014-05-02T10:39:36.489900,6,"BAM,CPM,GBM,IA2,LAM,SAM",7,0.9999997615814209
2014-05-02T11:06:40.329900,2014-05-02T11:06:46.879900,4,"BAM,CPM,IA2,MLM",4,0.9796725511550903
2014-05-02T11:54:53.890000,2014-05-02T11:55:03.749900,4,"BAM,GBM,LAM,MLM",5,0.9869735240936279
2014-05-02T12:21:02.469900,2014-05-02T12:21:10.369900,4,"BAM,GBM,MLM,SAM",4,0.9894434213638306
2014-05-02T12:42:53.450000,2014-05-02T12:42:57.589900,4,"BAM,CPM,IA2,MLM",4,0.9967508316040039
2014-05-02T13:54:12.520000,2014-05-02T13:54:14.360000,6,"BAM,GBM,IA2,LAM,MLM,SAM",6,0.9999998807907104
2014-05-02T14:54:41.729900,2014-05-02T14:54:44.779900,6,"BAM,CPM,GBM,IA2,MLM,SAM",6,0.9999686479568481
2014-05-02T14:55:12.470000,2014-05-02T14:55:15.669900,5,"BAM,CPM,GBM,IA2,LAM",5,0.9980601072311401
2014-05-02T16:11:31.680000,2014-05-02T16:11:33.249900,5,"BAM,CPM,GBM,IA2,LAM",5,0.9999999403953552
2014-05-02T16:12:37.160000,2014-05-02T16:12:40.269900,5,"BAM,CPM,GBM,IA2,LAM",5,0.999998152256012
2014-05-02T16:23:55.489900,2014-05-02T16:23:57.990000,6,"BAM,CPM,GBM,IA2,MLM,SAM",6,0.9968348741531372
2014-05-02T19:13:36.400000,2014-05-02T19:13:38.389900,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,0.9999905824661255
2014-05-02T19:45:24.469900,2014-05-02T19:45:25.789900,4,"BAM,CPM,GBM,IA2",4,0.9983882308006287
2014-05-02T19:46:35.160000,2014-05-02T19:46:41.919900,4,"BAM,GBM,IA2,MLM",5,0.9997807145118713
2014-05-02T21:59:58.979900,2014-05-02T22:00:00.609900,4,"BAM,CPM,GBM,IA2",4,0.9998598098754883
2014-05-02T22:37:19.940000,2014-05-02T22:37:26.409900,5,"BAM,CPM,GBM,IA2,LAM",6,0.9999902844429016
2014-05-02T23:16:34.170000,2014-05-02T23:16:35.999900,5,"CPM,GBM,IA2,LAM,SAM",5,0.9999904632568359
2014-05-02T23:42:34.560000,2014-05-02T23:42:38.819900,6,"BAM,CPM,GBM,IA2,LAM,MLM",7,0.9999991059303284
2014-05-03T00:45:08.329900,2014-05-03T00:45:12.209900,4,"BAM,CPM,GBM,IA2",4,0.9999825358390808
2014-05-03T00:52:44.829900,2014-05-03T00:52:54.679900,4,"BAM,CPM,GBM,SAM",4,0.9563605785369873
2014-05-03T01:04:56.629900,2014-05-03T01:05:01.939900,4,"BAM,CPM,GBM,IA2",6,0.9999755024909973
2014-05-03T02:59:16.419900,2014-05-03T02:59:21.800000,4,"BAM,CPM,GBM,IA2",5,0.9999984502792358
2014-05-03T03:05:26.819900,2014-05-03T03:05:29.189900,4,"BAM,CPM,GBM,IA2",4,0.9994898438453674
2014-05-03T04:38:45.719900,2014-05-03T04:38:49.749900,5,"BAM,CPM,GBM,IA2,SAM",5,0.9999465346336365
2014-05-03T07:52:41.910000,2014-05-03T07:52:43.029900,4,"BAM,CPM,GBM,IA2",4,0.9999940395355225
2014-05-03T08:23:06.440000,2014-05-03T08:23:09.039900,4,"BAM,CPM,GBM,IA2",4,0.9998703002929688
2014-05-03T09:38:36.770000,2014-05-03T09:38:45.669900,4,"BAM,CPM,IA2,LAM",4,0.9628304839134216
2014-05-03T10:52:21.279900,2014-05-03T10:52:25.369900,4,"BAM,CPM,GBM,IA2",4,0.9998837113380432
2014-05-03T10:53:12.599900,2014-05-03T10:53:17.889900,4,"BAM,CPM,IA2,MLM",4,0.971123456954956
2014-05-03T11:17:26.759900,2014-05-03T11:17:33.459900,4,"BAM,CPM,IA2,MLM",4,0.9789618849754333
2014-05-03T11:49:41.969900,2014-05-03T11:49:48.430000,4,"CPM,IA2,LAM,MLM",4,0.9785511493682861
2014-05-03T16:22:00.089900,2014-05-03T16:22:02.029900,4,"BAM,CPM,GBM,IA2",4,0.999902069568634
2014-05-03T18:53:32.199900,2014-05-03T18:53:37.290000,4,"BAM,CPM,IA2,SAM",4,0.9631266593933105
2014-05-03T19:29:15.279900,2014-05-03T19:29:21.869900,4,"BAM,CPM,GBM,SAM",4,0.9977215528488159
2014-05-03T21:07:48.799900,2014-05-03T21:07:50.959900,4,"BAM,CPM,GBM,IA2",4,0.9716858863830566
2014-05-04T00:05:02.920000,2014-05-04T00:05:07.049900,4,"BAM,CPM,IA2,SAM",4,0.9733419418334961
2014-05-04T01:34:32.340000,2014-05-04T01:34:37.159900,4,"BAM,CPM,IA2,SAM",4,0.9965126514434814
2014-05-04T02:23:38.869900,2014-05-04T02:23:42.399900,4,"BAM,CPM,GBM,IA2",4,0.9920307397842407
2014-05-04T02:31:51.629900,2014-05-04T02:31:52.510000,6,"BAM,CPM,GBM,IA2,MLM,SAM",6,0.9955331087112427
2014-05-04T02:32:08.459900,2014-05-04T02:32:09.079900,4,"BAM,CPM,GBM,IA2",4,0.990848183631897
2014-05-04T04:24:22.459900,2014-05-04T04:24:23.410000,4,"BAM,CPM,GBM,IA2",4,0.9998792409896851
2014-05-04T04:37:11.070000,2014-05-04T04:37:12.470000,4,"BAM,GBM,IA2,LAM",4,0.9999929070472717
2014-05-04T06:34:01.909900,2014-05-04T06:34:03.659900,4,"BAM,GBM,IA2,MLM",4,0.9853955507278442
2014-05-04T07:26:42.419900,2014-05-04T07:26:45.959900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,0.999996542930603
2014-05-04T08:19:07.999900,2014-05-04T08:19:16.009900,4,"BAM,CPM,GBM,SAM",4,0.9931939840316772
2014-05-04T09:43:04.110000,2014-05-04T09:43:08.769900,4,"BAM,CPM,GBM,SAM",4,0.9948816299438477
2014-05-04T12:45:03.709900,2014-05-04T12:45:10.389900,4,"BAM,CPM,GBM,SAM",4,0.9960392713546753
2014-05-04T13:22:09.559900,2014-05-04T13:22:11.260000,4,"BAM,CPM,GBM,IA2",4,0.9999933838844299
2014-05-04T15:36:28.790000,2014-05-04T15:36:30.479900,4,"CPM,GBM,IA2,SAM",4,0.9960036277770996
2014-05-04T19:54:03.350000,2014-05-04T19:54:05.740000,4,"BAM,GBM,LAM,SAM",4,0.9995213747024536
2014-05-04T22:36:51.339900,2014-05-04T22:36:56.329900,4,"BAM,CPM,GBM,SAM",4,0.9837183952331543
2014-05-04T23:26:18.139900,2014-05-04T23:26:19.339900,4,"BAM,CPM,GBM,IA2",4,0.9999821186065674
2014-05-05T01:52:11.249900,2014-05-05T01:52:14.640000,5,"BAM,CPM,GBM,IA2,LAM",5,0.9999708533287048
2014-05-05T04:47:59.679900,2014-05-05T04:48:04.889900,4,"BAM,CPM,GBM,IA2",6,0.9991579055786133
2014-05-05T06:20:21.220000,2014-05-05T06:20:25.589900,6,"BAM,GBM,IA2,LAM,MLM,SAM",6,0.9999760389328003
2014-05-05T07:39:33.360000,2014-05-05T07:39:34.569900,4,"BAM,CPM,GBM,IA2",4,0.9999849796295166
2014-05-05T08:06:48.100000,2014-05-05T08:06:54.840000,5,"BAM,CPM,GBM,IA2,SAM",5,0.9999979138374329
2014-05-05T08:31:37.359900,2014-05-05T08:31:43.590000,4,"CPM,GBM,MLM,SAM",4,0.9996128082275391
2014-05-05T09:33:06.669900,2014-05-05T09:33:14.049900,4,"BAM,CPM,LAM,SAM",4,0.9506587982177734
2014-05-05T09:55:26.709900,2014-05-05T09:55:35.259900,4,"BAM,CPM,GBM,MLM",5,0.9619153738021851
2014-05-05T09:59:22.560000,2014-05-05T09:59:32.259900,4,"BAM,GBM,IA2,MLM",4,0.960525631904602
2014-05-05T11:14:10.149900,2014-05-05T11:14:14.710000,4,"BAM,GBM,LAM,MLM",4,0.9885897636413574
2014-05-05T12:17:22.519900,2014-05-05T12:17:30.920000,4,"BAM,GBM,MLM,SAM",5,0.9681365489959717
2014-05-05T12:20:19.919900,2014-05-05T12:20:24.780000,4,"BAM,GBM,IA2,MLM",4,0.9692671298980713
2014-05-05T12:37:58.800000,2014-05-05T12:38:03.069900,4,"BAM,CPM,LAM,MLM",4,0.9604017734527588
2014-05-05T12:58:55.720000,2014-05-05T12:59:03.229900,4,"CPM,GBM,IA2,MLM",4,0.9844970107078552
2014-05-05T13:15:49.999900,2014-05-05T13:15:55.989900,4,"BAM,CPM,GBM,MLM",4,0.9841842651367188
2014-05-05T13:29:00.419900,2014-05-05T13:29:09.299900,4,"BAM,CPM,GBM,MLM",4,0.9568623304367065
2014-05-05T13:45:14.229900,2014-05-05T13:45:20.199900,4,"BAM,CPM,GBM,IA2",5,0.9999828338623047
2014-05-05T13:59:42.890000,2014-05-05T13:59:51.219900,4,"BAM,CPM,GBM,SAM",4,0.9933885335922241
2014-05-05T14:24:07.009900,2014-05-05T14:24:15.269900,4,"BAM,CPM,MLM,SAM",5,0.9997836947441101
2014-05-05T14:39:00.589900,2014-05-05T14:39:01.099900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,0.9999985694885254
2014-05-05T14:39:13.100000,2014-05-05T14:39:15.199900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,0.9977269768714905
2014-05-05T14:43:51.509900,2014-05-05T14:43:59.339900,4,"BAM,CPM,GBM,MLM",5,0.9730093479156494
2014-05-05T15:03:59.390000,2014-05-05T15:04:00.580000,5,"BAM,GBM,IA2,LAM,SAM",5,0.9999998807907104
2014-05-05T15:38:28.240000,2014-05-05T15:38:33.449900,4,"BAM,GBM,LAM,MLM",4,0.9999538660049438
2014-05-05T15:41:49.829900,2014-05-05T15:41:55.819900,4,"BAM,GBM,MLM,SAM",4,0.9726088047027588
2014-05-05T15:51:10.869900,2014-05-05T15:51:19.720000,4,"BAM,GBM,MLM,SAM",4,0.9865508079528809
2014-05-05T16:27:57.750000,2014-05-05T16:28:04.349900,4,"BAM,CPM,IA2,MLM",4,0.9910683631896973
2014-05-05T16:52:09.060000,2014-05-05T16:52:13.449900,4,"GBM,IA2,LAM,MLM",4,0.982900857925415
2014-05-05T17:06:32.070000,2014-05-05T17:06:32.920000,4,"BAM,GBM,IA2,LAM",4,0.9999481439590454
2014-05-05T17:10:42.759900,2014-05-05T17:10:47.599900,4,"BAM,GBM,IA2,MLM",4,0.9991402626037598
2014-05-05T17:13:41.840000,2014-05-05T17:13:43.290000,4,"BAM,GBM,LAM,SAM",4,0.9997766017913818
2014-05-05T17:22:31.880000,2014-05-05T17:22:34.149900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-05-05T17:41:00.779900,2014-05-05T17:41:09.859900,4,"BAM,CPM,LAM,MLM",5,0.9918344020843506
2014-05-05T17:55:18.349900,2014-05-05T17:55:21.559900,4,"BAM,CPM,GBM,MLM",4,0.9983063340187073
2014-05-05T18:02:43.269900,2014-05-05T18:02:46.739900,4,"BAM,CPM,GBM,SAM",4,0.986332893371582
2014-05-05T18:21:42.120000,2014-05-05T18:21:47.329900,4,"BAM,GBM,IA2,MLM",5,0.9640902280807495
2014-05-05T18:46:18.649900,2014-05-05T18:46:21.769900,4,"BAM,CPM,GBM,MLM",4,0.9938825368881226
2014-05-05T20:26:25.399900,2014-05-05T20:26:30.089900,4,"BAM,CPM,IA2,MLM",4,0.9660272002220154
2014-05-05T20:41:22.550000,2014-05-05T20:41:23.999900,4,"BAM,CPM,GBM,LAM",4,0.977175235748291
2014-05-06T00:03:16.070000,2014-05-06T00:03:17.569900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,1.0
2014-05-06T02:57:42.509900,2014-05-06T02:57:44.989900,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,0.9873614311218262
2014-05-06T04:31:28.940000,2014-05-06T04:31:29.900000,4,"BAM,GBM,IA2,LAM",4,0.9999956488609314
2014-05-06T05:09:19.599900,2014-05-06T05:09:26.010000,4,"BAM,GBM,IA2,LAM",6,0.9999828338623047
2014-05-06T06:07:12.230000,2014-05-06T06:07:13,4,"BAM,GBM,IA2,LAM",4,0.9999076724052429
2014-05-06T06:46:11.520000,2014-05-06T06:46:12.480000,4,"BAM,GBM,IA2,LAM",4,0.9999964833259583
2014-05-06T07:00:17.100000,2014-05-06T07:00:24.930000,5,"BAM,GBM,IA2,LAM,SAM",7,0.9999991655349731
2014-05-06T07:38:32.930000,2014-05-06T07:38:34.380000,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,0.9999446868896484
2014-05-06T07:40:52.339900,2014-05-06T07:40:55.109900,5,"BAM,CPM,GBM,IA2,SAM",5,0.9954612255096436
2014-05-06T08:06:39.669900,2014-05-06T08:06:40.609900,5,"BAM,CPM,GBM,IA2,SAM",5,1.0
2014-05-06T08:10:58.399900,2014-05-06T08:11:00.509900,4,"CPM,GBM,MLM,SAM",4,0.9932854771614075
2014-05-06T11:18:19.799900,2014-05-06T11:18:21.009900,5,"BAM,CPM,GBM,IA2,LAM",5,0.9990984201431274
2014-05-06T12:13:34.870000,2014-05-06T12:13:36.500000,5,"BAM,GBM,IA2,LAM,SAM",5,0.9999972581863403
2014-05-06T13:00:39.719900,2014-05-06T13:00:43.969900,4,"BAM,CPM,GBM,IA2",4,0.9989232420921326
2014-05-06T14:17:05.350000,2014-05-06T14:17:11.170000,4,"BAM,IA2,MLM,SAM",4,0.9932558536529541
2014-05-06T14:19:00.540000,2014-05-06T14:19:09.709900,5,"BAM,GBM,LAM,MLM,SAM",6,0.9999520778656006
2014-05-06T14:38:09.289900,2014-05-06T14:38:12.990000,4,"BAM,CPM,GBM,IA2",4,0.9837315678596497
2014-05-06T15:18:17.129900,2014-05-06T15:18:22.319900,4,"BAM,CPM,GBM,LAM",4,0.9702317118644714
2014-05-06T17:13:30.340000,2014-05-06T17:13:36.600000,4,"BAM,IA2,LAM,MLM",4,0.9489712715148926
2014-05-06T18:56:16.670000,2014-05-06T18:56:18.589900,4,"BAM,CPM,IA2,MLM",4,0.9984940886497498
2014-05-06T20:22:21.830000,2014-05-06T20:22:25.799900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,0.9999997615814209
2014-05-06T20:24:52.620000,2014-05-06T20:24:57.589900,4,"BAM,GBM,IA2,LAM",4,0.9937230348587036
2014-05-06T21:01:50.429900,2014-05-06T21:01:51.260000,5,"BAM,GBM,IA2,LAM,SAM",5,0.9999176263809204
2014-05-06T21:40:09.560000,2014-05-06T21:40:11.869900,4,"BAM,CPM,GBM,LAM",4,0.999968945980072
2014-05-06T23:08:51.850000,2014-05-06T23:08:54.030000,4,"BAM,GBM,LAM,SAM",4,0.9997416734695435
2014-05-06T23:57:27.220000,2014-05-06T23:57:34.549900,4,"BAM,CPM,IA2,MLM",5,0.9998047947883606
2014-05-07T06:59:28.060000,2014-05-07T06:59:30.149900,4,"BAM,GBM,IA2,LAM",4,0.9999935030937195
2014-05-07T06:59:56.350000,2014-05-07T06:59:57.310000,4,"BAM,GBM,IA2,LAM",4,0.9999606609344482
2014-05-07T08:35:19.199900,2014-05-07T08:35:28.809900,4,"BAM,GBM,IA2,MLM",4,0.9968825578689575
2014-05-07T09:06:07.439900,2014-05-07T09:06:09.319900,5,"BAM,CPM,GBM,IA2,SAM",5,0.9999998211860657
2014-05-07T09:58:58.359900,2014-05-07T09:59:07.749900,4,"BAM,GBM,MLM,SAM",5,0.9985844492912292
2014-05-07T09:59:26.469900,2014-05-07T09:59:31.889900,4,"BAM,CPM,GBM,MLM",4,0.9906555414199829
2014-05-07T12:48:34.620000,2014-05-07T12:48:43.129900,4,"BAM,IA2,MLM,SAM",4,0.9882330298423767
2014-05-07T13:39:43.989900,2014-05-07T13:39:50.899900,4,"BAM,CPM,GBM,MLM",5,0.9958839416503906
2014-05-07T13:42:31.319900,2014-05-07T13:42:38.969900,4,"BAM,CPM,GBM,IA2",4,0.9430429935455322
2014-05-07T14:27:03.739900,2014-05-07T14:27:11.949900,4,"BAM,CPM,GBM,MLM",4,0.999113917350769
2014-05-07T16:40:32.929900,2014-05-07T16:40:39.740000,4,"BAM,GBM,IA2,MLM",4,0.9320534467697144
2014-05-07T17:00:13.710000,2014-05-07T17:00:14.640000,4,"BAM,GBM,IA2,LAM",4,1.0
2014-05-07T17:03:28.319900,2014-05-07T17:03:36.159900,5,"BAM,CPM,GBM,MLM,SAM",5,0.989986777305603
2014-05-07T18:43:17.270000,2014-05-07T18:43:23.679900,5,"BAM,CPM,GBM,IA2,LAM",6,0.9999374747276306
2014-05-08T00:08:41.230000,2014-05-08T00:08:43.149900,5,"BAM,CPM,GBM,IA2,LAM",5,0.9999712109565735
2014-05-08T02:52:21.650000,2014-05-08T02:52:22.650000,4,"BAM,GBM,IA2,LAM",4,0.9990144968032837
2014-05-08T09:34:36.050000,2014-05-08T09:34:44.909900,4,"BAM,CPM,IA2,MLM",5,0.9889127016067505
2014-05-08T16:39:30.040000,2014-05-08T16:39:32.279900,4,"BAM,GBM,IA2,MLM",4,0.9998500943183899
2014-05-08T19:57:56.569900,2014-05-08T19:58:06.339900,4,"BAM,CPM,IA2,MLM",6,0.9886481761932373
2014-05-08T21:22:04.139900,2014-05-08T21:22:04.379900,5,"CPM,GBM,IA2,LAM,MLM",5,0.9995976090431213
2014-05-08T23:21:13.920000,2014-05-08T23:21:20.460000,4,"BAM,GBM,IA2,LAM",7,0.9997166991233826
2014-05-09T07:03:31.259900,2014-05-09T07:03:33.049900,4,"BAM,GBM,IA2,MLM",4,0.9999380707740784
2014-05-09T08:21:37.779900,2014-05-09T08:21:38.849900,4,"BAM,CPM,GBM,MLM",4,0.9837425947189331
2014-05-09T08:26:06.200000,2014-05-09T08:26:08.569900,4,"BAM,CPM,IA2,MLM",4,0.9983091354370117
2014-05-09T14:01:29.859900,2014-05-09T14:01:30.650000,4,"BAM,GBM,IA2,SAM",4,0.9999613761901855
2014-05-09T14:52:38.939900,2014-05-09T14:52:46.609900,4,"BAM,CPM,MLM,SAM",4,0.9945428967475891
2014-05-09T15:21:00.659900,2014-05-09T15:21:09.950000,4,"BAM,GBM,MLM,SAM",4,0.9941676259040833
2014-05-09T16:03:16.639900,2014-05-09T16:03:26.279900,4,"BAM,CPM,GBM,MLM",5,0.9841251373291016
2014-05-09T17:22:01.780000,2014-05-09T17:22:06.389900,4,"GBM,IA2,MLM,SAM",4,0.9999988079071045
2014-05-09T22:46:31.279900,2014-05-09T22:46:32.729900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,0.9999975562095642
2014-05-09T23:21:36.079900,2014-05-09T23:21:37.459900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,0.9999880790710449
2014-05-10T02:03:54.200000,2014-05-10T02:03:55.500000,5,"BAM,GBM,IA2,LAM,SAM",5,0.9999210238456726
2014-05-10T04:29:56.710000,2014-05-10T04:29:58.629900,4,"CPM,IA2,LAM,MLM",4,0.986575722694397
2014-05-10T05:29:43.679900,2014-05-10T05:29:44.550000,4,"BAM,GBM,LAM,SAM",4,0.9999511241912842
2014-05-10T05:56:34.820000,2014-05-10T05:56:36.110000,5,"BAM,GBM,IA2,LAM,SAM",5,0.999994695186615
2014-05-10T08:17:30.109900,2014-05-10T08:17:36.119900,6,"BAM,CPM,GBM,LAM,MLM,SAM",6,0.9997113943099976
2014-05-10T10:23:58.350000,2014-05-10T10:24:04.439900,4,"BAM,CPM,IA2,MLM",4,0.9490474462509155
2014-05-10T10:42:07.320000,2014-05-10T10:42:12.160000,4,"BAM,GBM,IA2,MLM",5,0.999360203742981
2014-05-10T10:48:00.769900,2014-05-10T10:48:05.560000,4,"BAM,GBM,LAM,MLM",4,0.9631389379501343
2014-05-10T10:51:42.979900,2014-05-10T10:51:50.070000,4,"BAM,IA2,MLM,SAM",4,0.9710990190505981
2014-05-10T10:56:49.780000,2014-05-10T10:56:56.789900,4,"BAM,GBM,MLM,SAM",4,0.9921466708183289
2014-05-10T11:20:35.419900,2014-05-10T11:20:40.580000,4,"BAM,GBM,MLM,SAM",4,0.9926453828811646
2014-05-10T11:21:04.799900,2014-05-10T11:21:10.469900,4,"BAM,CPM,GBM,SAM",4,0.9703336954116821
2014-05-10T11:35:41.029900,2014-05-10T11:35:47.930000,4,"BAM,GBM,MLM,SAM",4,0.9725268483161926
2014-05-10T11:37:54.789900,2014-05-10T11:38:00.430000,4,"CPM,GBM,LAM,SAM",5,0.9970654249191284
2014-05-10T11:47:02.909900,2014-05-10T11:47:04.719900,4,"BAM,CPM,GBM,MLM",4,0.9677289724349976
2014-05-10T12:04:18.599900,2014-05-10T12:04:22.210000,5,"BAM,CPM,GBM,IA2,MLM",5,0.993996262550354
2014-05-10T12:05:45.879900,2014-05-10T12:05:51.150000,4,"CPM,LAM,MLM,SAM",4,0.9851645231246948
2014-05-10T12:06:44.040000,2014-05-10T12:06:51.899900,4,"BAM,CPM,GBM,IA2",5,0.9979650378227234
2014-05-10T12:30:24.589900,2014-05-10T12:30:34.129900,5,"BAM,CPM,GBM,MLM,SAM",5,0.9923519492149353
2014-05-10T12:36:51.309900,2014-05-10T12:36:58.099900,4,"BAM,CPM,GBM,MLM",4,0.9829000234603882
2014-05-10T13:03:48.539900,2014-05-10T13:03:58.370000,4,"BAM,GBM,LAM,SAM",4,0.9562059640884399
2014-05-10T13:33:26.689900,2014-05-10T13:33:35.139900,4,"BAM,CPM,GBM,SAM",4,0.9689420461654663
2014-05-10T14:07:36.369900,2014-05-10T14:07:40.540000,4,"BAM,GBM,LAM,SAM",4,0.9987260699272156
2014-05-10T14:58:00.749900,2014-05-10T14:58:09.229900,4,"BAM,CPM,GBM,MLM",4,0.9920329451560974
2014-05-10T14:58:22.120000,2014-05-10T14:58:31.289900,4,"CPM,GBM,LAM,MLM",4,0.9909507036209106
2014-05-10T15:42:43.839900,2014-05-10T15:42:50.449900,4,"BAM,CPM,GBM,LAM",4,0.9985324740409851
2014-05-10T23:05:18.340000,2014-05-10T23:05:26.309900,5,"CPM,GBM,IA2,LAM,SAM",5,0.9827941656112671
2014-05-11T06:57:09.639900,2014-05-11T06:57:11.059900,4,"BAM,CPM,GBM,IA2",4,0.9996680021286011
2014-05-11T10:29:19.709900,2014-05-11T10:29:28.549900,4,"BAM,CPM,GBM,MLM",5,0.99313884973526
2014-05-11T13:21:02.010000,2014-05-11T13:21:07.639900,4,"BAM,GBM,IA2,MLM",4,0.9894199371337891
2014-05-12T03:46:16.499900,2014-05-12T03:46:17.449900,4,"CPM,GBM,IA2,SAM",4,0.9999889135360718
2014-05-12T06:34:03.519900,2014-05-12T06:34:12.140000,4,"BAM,CPM,GBM,IA2",4,0.9384756684303284
2014-05-12T07:42:51.310000,2014-05-12T07:43:00.339900,4,"BAM,CPM,IA2,SAM",4,0.9427918195724487
2014-05-12T08:19:06.919900,2014-05-12T08:19:13.189900,4,"BAM,CPM,GBM,MLM",4,0.9887977838516235
2014-05-12T12:50:19.659900,2014-05-12T12:50:28.599900,4,"BAM,GBM,MLM,SAM",4,0.9771195650100708
2014-05-12T14:46:53.739900,2014-05-12T14:46:58.779900,5,"BAM,CPM,GBM,IA2,MLM",6,0.9891747236251831
2014-05-12T16:25:33.129900,2014-05-12T16:25:38.820000,4,"BAM,GBM,IA2,SAM",4,0.9724568128585815
2014-05-13T07:05:20.369900,2014-05-13T07:05:26.299900,4,"BAM,CPM,GBM,SAM",4,0.9951205253601074
2014-05-13T10:01:12.160000,2014-05-13T10:01:16.530000,4,"BAM,LAM,MLM,SAM",4,0.9935899376869202
2014-05-13T12:04:54.679900,2014-05-13T12:05:02.349900,4,"BAM,GBM,LAM,MLM",4,0.9924140572547913
